,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Price category
5190,772650.0,4,2,2660,10800,1,0,0,3,7,2660,0,1955,2014,98005,47.5894,-122.172,2640,10800,Middle price
5191,355000.0,3,2,2110,4038,2,0,0,4,8,2110,0,1989,0,98042,47.3875,-122.153,2110,3727,Low price
5192,650000.0,3,1,1970,54450,1,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677,Middle price
5193,678500.0,3,2,1210,3600,1,0,2,5,7,1210,0,1910,0,98103,47.6798,-122.354,1630,3910,Middle price
5194,669950.0,4,2,2670,11877,2,0,0,3,9,2670,0,1996,0,98074,47.6327,-122.036,2430,11333,Middle price
5195,850000.0,3,2,3000,18450,1,0,0,3,10,3000,0,1983,0,98077,47.7274,-122.062,2980,12304,High price
5196,572000.0,3,2,2200,3885,2,0,0,3,8,2200,0,2002,0,98074,47.6171,-122.028,2710,6000,Middle price
5197,492450.0,3,1,1540,13002,1,0,0,2,8,1200,340,1984,0,98074,47.6231,-122.044,1620,10098,High price
5198,813000.0,3,1,2080,11866,1,0,0,3,8,2080,0,1960,0,98005,47.5872,-122.173,2240,10696,High price
5199,710000.0,3,2,1780,9732,1,0,0,3,8,1780,0,1967,0,98040,47.5796,-122.229,1900,10200,Middle price
5200,792500.0,3,1,1960,2400,2,0,0,3,8,1330,630,1911,0,98119,47.6423,-122.37,2090,4000,Middle price
5201,285900.0,5,1,1690,7725,1,0,0,4,7,1690,0,1961,0,98032,47.3859,-122.288,1690,7739,Low price
5202,389000.0,3,2,2080,12972,1,0,0,4,7,1250,830,1981,0,98070,47.3733,-122.432,1530,10089,Low price
5203,675000.0,3,2,2070,2833,2,0,2,3,8,1490,580,1966,0,98136,47.5543,-122.398,1940,3794,Middle price
5204,352000.0,2,0,760,33801,1,0,0,4,4,760,0,1931,0,98059,47.4703,-122.076,1100,39504,Low price
5205,1050000.0,4,3,4020,11588,2,0,0,3,11,4020,0,2000,0,98059,47.5217,-122.155,3190,8066,High price
5206,768500.0,4,1,3620,10400,1,0,0,4,8,1820,1800,1965,0,98005,47.6069,-122.167,2410,10400,Middle price
5207,500000.0,4,2,2330,7778,1,0,0,3,7,1230,1100,1961,0,98125,47.7109,-122.323,1250,8160,Middle price
5208,685000.0,3,2,1460,8800,1,0,0,4,7,1460,0,1956,0,98040,47.5895,-122.232,2200,8800,Middle price
5209,648475.0,4,2,2250,5700,1,0,0,3,8,1200,1050,1951,0,98109,47.6406,-122.344,1720,3850,Middle price
5210,655000.0,6,5,2850,6600,2,0,0,3,7,2850,0,1994,0,98033,47.6813,-122.187,1870,9900,Middle price
5211,895000.0,4,2,2640,4000,2,0,0,5,8,1730,910,1925,0,98115,47.6727,-122.297,1530,3740,High price
5212,195000.0,3,1,1310,9554,1,0,0,3,7,960,350,1962,0,98001,47.2949,-122.285,1310,9845,Low price
5213,368000.0,4,2,2720,7350,2,0,0,3,9,2720,0,1989,0,98023,47.3028,-122.35,2570,8336,Low price
5214,997000.0,4,3,3430,13609,2,0,0,3,11,3430,0,2001,0,98059,47.5196,-122.151,3880,11614,High price
5215,335000.0,3,2,1990,19991,1,0,0,3,7,1340,650,1977,0,98072,47.7434,-122.106,1750,9775,Low price
5216,250000.0,3,2,1170,7258,1,0,0,3,7,1170,0,1984,0,98001,47.3333,-122.266,1410,7750,Low price
5217,278500.0,3,1,1390,8980,1,0,0,4,8,1390,0,1985,0,98022,47.2015,-122.005,1770,9085,Low price
5218,260000.0,4,1,1540,7300,2,0,0,3,7,1540,0,1973,0,98001,47.3317,-122.276,1580,7650,Low price
5219,162500.0,2,1,760,6141,1,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277,900,4120,Low price
5220,239000.0,4,1,1280,8316,1,0,0,3,6,1280,0,1950,0,98168,47.4989,-122.302,1310,7830,Low price
5221,600000.0,4,2,2990,5122,2,0,0,3,8,2990,0,2004,0,98075,47.5773,-122.055,3140,7875,Middle price
5222,350000.0,4,2,1770,7778,2,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.201,1770,7591,Low price
5223,852500.0,5,3,3830,8131,2,0,0,3,10,3830,0,2005,0,98075,47.5837,-121.971,3570,7290,High price
5224,485000.0,3,2,2870,5490,2,0,0,3,9,2870,0,2008,0,98055,47.4471,-122.207,3040,5442,High price
5225,299000.0,3,1,1520,8320,1,0,0,3,6,1520,0,1953,0,98133,47.7699,-122.335,1500,8320,Low price
5226,227450.0,2,1,660,6509,1,0,0,4,5,660,0,1952,0,98056,47.4938,-122.171,970,5713,Low price
5227,383000.0,3,1,1800,5612,1,0,0,4,7,1200,600,1942,0,98126,47.525,-122.378,1450,5250,Low price
5228,835000.0,2,3,3570,392475,1,0,0,3,9,2370,1200,1998,0,98024,47.5448,-121.93,3190,217800,High price
5229,760000.0,5,1,3050,2992,1,0,0,4,8,1920,1130,1931,0,98112,47.621,-122.302,1200,1209,Middle price
5230,532500.0,2,1,820,3000,1,0,0,4,7,820,0,1924,0,98103,47.6842,-122.348,1490,3000,Middle price
5231,635000.0,3,2,3610,26359,1,0,0,3,8,1950,1660,1998,0,98053,47.6306,-121.968,2620,26427,Middle price
5232,438500.0,3,2,1490,3072,1,0,0,5,7,770,720,1912,0,98144,47.5772,-122.307,1320,3072,High price
5233,545500.0,3,2,1560,9361,1,0,0,4,7,1360,200,1936,0,98108,47.5591,-122.295,1670,6244,Middle price
5234,675000.0,3,1,1660,9549,1,0,0,3,7,1660,0,1956,0,98033,47.6503,-122.198,2090,9549,Middle price
5235,450000.0,3,1,1180,4080,1,0,0,4,6,760,420,1928,0,98117,47.6825,-122.391,1490,4080,High price
5236,199999.0,3,1,960,10815,1,0,0,5,5,960,0,1900,0,98010,47.3091,-122.006,1330,10815,Low price
5237,375000.0,3,1,1630,16170,1,0,0,3,7,1630,0,1988,0,98034,47.7104,-122.235,1630,9931,Low price
5238,600000.0,4,2,2260,43847,2,0,0,3,8,2260,0,1982,0,98072,47.7713,-122.129,2470,37304,Middle price
5239,292600.0,3,1,1520,7123,1,0,0,4,7,1520,0,1959,0,98056,47.4991,-122.176,1450,8023,Low price
5240,1038000.0,5,2,3050,8904,1,0,0,4,8,1650,1400,1956,0,98040,47.5709,-122.214,2920,8904,High price
5241,610000.0,3,1,1000,4959,1,0,0,3,8,1000,0,1945,0,98105,47.6629,-122.277,2240,4959,Middle price
5242,397450.0,4,2,2650,9451,2,0,0,4,8,2650,0,1993,0,98042,47.3693,-122.129,2510,8850,Low price
5243,382000.0,3,2,1750,15528,1,0,0,3,8,1270,480,1963,0,98155,47.7739,-122.274,2170,12000,Low price
5244,370000.0,3,2,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,Low price
5245,520000.0,3,2,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,Middle price
5246,260000.0,2,1,770,7906,1,0,0,4,6,770,0,1948,0,98155,47.766,-122.32,990,7906,Low price
5247,890000.0,4,2,3370,7200,2,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,1880,7200,High price
5248,344000.0,5,2,2130,8412,1,0,0,3,7,1440,690,1946,2000,98155,47.7403,-122.318,2310,7474,Low price
5249,205000.0,3,1,1050,8498,1,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.203,1340,8498,Low price
5250,379000.0,5,2,2803,8550,1,0,0,3,8,2803,0,1963,2011,98003,47.3032,-122.306,1810,8550,Low price
5251,424240.0,3,2,2080,12094,2,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,High price
5252,589950.0,3,2,2080,12094,2,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,Middle price
5253,582000.0,4,1,2120,4650,1,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487,Middle price
5254,349000.0,3,2,2550,7709,2,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410,9250,Low price
5255,658000.0,3,1,1290,12005,1,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000,Middle price
5256,294000.0,5,2,1790,5000,1,0,0,4,7,1060,730,1915,0,98106,47.5655,-122.363,1400,5000,Low price
5257,690000.0,5,3,2720,7598,2,0,0,3,8,1860,860,1993,0,98115,47.6931,-122.283,2430,7728,Middle price
5258,600000.0,3,1,1040,5000,1,0,2,3,7,1040,0,1912,0,98107,47.6754,-122.359,1440,4400,Middle price
5259,199990.0,3,1,840,5200,1,0,0,3,6,840,0,1969,2014,98042,47.3685,-122.077,870,5200,Low price
5260,220000.0,3,1,1650,8850,1,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800,Low price
5261,440000.0,4,2,2080,15750,1,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,1960,10500,High price
5262,439990.0,4,2,1540,1994,2,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,High price
5263,815000.0,4,2,3880,7208,2,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221,High price
5264,535000.0,4,2,1860,3766,2,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169,Middle price
5265,215000.0,3,1,1280,10016,1,0,0,4,7,1280,0,1975,0,98003,47.2823,-122.333,1670,9764,Low price
5266,605000.0,3,2,3200,35012,1,0,0,3,8,2100,1100,1965,0,98027,47.4651,-121.993,2690,35100,Middle price
5267,349900.0,3,2,2200,7278,2,0,0,3,8,2200,0,1990,0,98058,47.4624,-122.132,2190,8580,Low price
5268,495000.0,3,1,1570,5510,1,0,0,4,7,1070,500,1940,0,98115,47.6942,-122.319,1770,6380,High price
5269,515100.0,3,2,2074,4900,2,0,0,3,8,2074,0,1997,0,98034,47.7327,-122.233,1840,7382,Middle price
5270,620000.0,4,2,2450,55387,2,0,0,3,9,2450,0,1994,0,98053,47.6323,-121.985,2730,38827,Middle price
5271,657500.0,4,2,2520,10370,2,0,0,3,9,2520,0,1980,0,98074,47.6377,-122.049,2848,12682,Middle price
5272,250000.0,5,1,2190,8250,1,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,Low price
5273,385000.0,5,1,2190,8250,1,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,Low price
5274,307000.0,3,1,2320,7500,1,0,0,3,7,2320,0,1976,0,98019,47.7413,-121.979,1480,10000,Low price
5275,288000.0,3,2,1370,9253,1,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470,9253,Low price
5276,226450.0,3,1,1730,7200,1,0,0,4,6,1730,0,1944,0,98032,47.3774,-122.236,860,7200,Low price
5277,390000.0,3,2,1640,6991,1,0,0,3,7,1110,530,1967,0,98125,47.7255,-122.327,1860,7342,Low price
5278,350000.0,3,1,1300,10236,1,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,11325,Low price
5279,368000.0,3,1,1560,7884,1,0,0,3,7,1060,500,1969,0,98125,47.7312,-122.298,1820,9000,Low price
5280,469000.0,2,1,1120,4284,1,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160,High price
5281,865000.0,3,2,2670,150270,2,0,0,3,9,2670,0,1985,0,98072,47.7601,-122.134,3080,81054,High price
5282,515000.0,5,2,3810,15916,1,0,0,5,8,3810,0,1967,0,98058,47.4521,-122.14,2470,11662,Middle price
5283,410000.0,3,1,1440,8560,1,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,7560,High price
5284,210000.0,4,1,1200,43560,1,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450,Low price
5285,460000.0,3,1,1520,7700,1,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674,High price
5286,241500.0,4,2,2500,9654,1,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.343,2500,8839,Low price
5287,322200.0,4,2,2010,19000,2,0,0,4,8,2010,0,1975,0,98042,47.3734,-122.119,1950,19626,Low price
5288,279000.0,4,1,1210,6000,1,0,2,3,7,1210,0,1943,0,98178,47.5026,-122.234,1470,6000,Low price
5289,303000.0,2,1,1100,27007,1,0,0,4,6,1100,0,1943,0,98070,47.4471,-122.473,1746,91476,Low price
5290,420000.0,3,1,1050,6615,1,0,0,4,6,800,250,1950,0,98199,47.6578,-122.39,1530,5250,High price
5291,249000.0,3,1,2120,18335,1,0,0,3,7,1380,740,1961,0,98188,47.451,-122.273,2050,18333,Low price
5292,294950.0,3,1,1240,8840,1,0,0,3,6,1240,0,1952,0,98125,47.7277,-122.308,1250,8840,Low price
5293,1315000.0,4,3,3460,3997,2,0,0,3,10,2560,900,2004,0,98103,47.6718,-122.329,1860,4000,High price
5294,335000.0,3,1,1270,4800,1,0,0,3,7,1270,0,1953,0,98117,47.693,-122.361,1490,4800,Low price
5295,1155000.0,4,2,2980,8051,1,0,2,4,10,2020,960,1935,0,98199,47.6426,-122.409,2760,5499,High price
5296,520000.0,2,1,1250,3708,1,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708,Middle price
5297,560000.0,4,1,1740,8800,1,0,0,4,8,1740,0,1965,0,98007,47.6232,-122.142,2180,8436,Middle price
5298,243400.0,4,1,1730,7464,2,0,0,4,7,1730,0,1959,0,98032,47.3782,-122.304,1370,7860,Low price
5299,405000.0,3,2,1240,14404,1,0,0,3,7,1240,0,1988,0,98053,47.6614,-122.06,1350,9990,High price
5300,495000.0,2,1,1670,14695,1,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355,High price
5301,350000.0,4,2,2140,7095,2,0,0,3,8,2140,0,1992,0,98038,47.3528,-122.057,1600,7182,Low price
5302,368500.0,5,2,2530,7601,1,0,0,3,7,1520,1010,1992,0,98188,47.4683,-122.263,2400,7776,Low price
5303,99000.0,2,1,960,8236,1,0,0,2,6,960,0,1948,0,98058,47.4698,-122.166,1260,8236,Low price
5304,1070000.0,4,3,4130,12320,2,0,0,3,11,4130,0,2001,0,98059,47.5194,-122.151,3690,11227,High price
5305,430000.0,4,1,1710,7724,1,0,0,3,8,1710,0,1983,0,98155,47.7721,-122.293,1940,7724,High price
5306,412500.0,3,1,1490,8475,1,0,0,4,7,1490,0,1963,0,98052,47.6571,-122.133,1490,8540,High price
5307,1122500.0,4,3,4750,62365,2,0,0,3,11,4750,0,1988,0,98052,47.7149,-122.099,3300,31866,High price
5308,915000.0,4,2,3400,35062,2,0,0,4,11,3400,0,1988,0,98052,47.7168,-122.113,2880,9705,High price
5309,535000.0,3,2,2210,7620,2,0,0,3,8,2210,0,1994,0,98052,47.6938,-122.13,1920,7440,Middle price
5310,390000.0,3,1,1650,8676,1,0,0,4,8,1130,520,1979,0,98133,47.7471,-122.352,1400,8499,Low price
5311,499000.0,3,1,1260,3135,1,0,0,4,7,780,480,1944,0,98107,47.6693,-122.371,1540,3025,High price
5312,375000.0,3,1,1960,7955,1,0,0,4,7,1260,700,1963,0,98177,47.7641,-122.364,1850,8219,Low price
5313,349000.0,4,2,1800,7620,2,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.201,1800,6879,Low price
5314,635000.0,3,2,1940,7482,1,0,0,4,7,1240,700,1964,0,98004,47.6004,-122.195,2340,9310,Middle price
5315,682000.0,4,2,2820,8009,2,0,0,3,9,2820,0,2001,0,98075,47.6,-121.977,2820,7398,Middle price
5316,321027.0,4,2,2820,16770,1,0,0,4,8,1920,900,1966,0,98023,47.3186,-122.364,2320,13850,Low price
5317,150000.0,2,1,720,4120,1,0,0,5,5,720,0,1915,0,98002,47.303,-122.217,940,6180,Low price
5318,410000.0,3,1,1640,17583,1,0,0,3,7,1110,530,1969,0,98034,47.726,-122.203,1420,11680,High price
5319,449950.0,3,2,1560,4080,2,0,0,3,7,1560,0,1923,1982,98115,47.6892,-122.319,1900,4080,High price
5320,194990.0,6,2,1560,7144,1,0,0,3,6,1060,500,1913,0,98118,47.5335,-122.272,1300,6232,Low price
5321,475000.0,4,1,1910,8775,1,0,0,3,7,1210,700,1956,0,98028,47.7396,-122.247,2210,8778,High price
5322,530000.0,5,1,1570,3000,2,0,0,4,7,1570,0,1908,0,98105,47.6677,-122.316,1610,3000,Middle price
5323,319950.0,4,2,2038,7643,2,0,0,3,8,2038,0,2011,0,98092,47.3296,-122.18,2634,6824,Low price
5324,210000.0,3,2,1720,9435,1,0,0,4,7,1220,500,1978,0,98023,47.2979,-122.377,1690,7215,Low price
5325,485000.0,3,2,1670,3330,1,0,0,4,7,1670,0,1925,0,98107,47.6551,-122.36,1370,5000,High price
5326,774000.0,4,2,2830,10240,2,0,0,4,9,2830,0,1998,0,98075,47.5903,-121.986,3490,10240,Middle price
5327,478000.0,4,2,1690,8208,1,0,0,4,7,1210,480,1958,0,98008,47.6052,-122.126,1620,8496,High price
5328,385000.0,4,2,1620,5280,2,0,0,4,7,1620,0,1924,1971,98146,47.5132,-122.384,1590,5280,Low price
5329,595000.0,4,2,2360,43017,2,0,0,3,9,2360,0,1989,0,98077,47.774,-122.077,2750,40334,Middle price
5330,285000.0,3,1,1480,7117,1,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.248,2230,14775,Low price
5331,723000.0,4,2,2700,4004,2,0,0,3,9,2700,0,2004,0,98029,47.5521,-121.995,2260,4459,Middle price
5332,279000.0,3,1,1780,16000,1,0,0,2,7,1240,540,1960,0,98198,47.419,-122.322,1860,9775,Low price
5333,195000.0,3,1,1430,7560,1,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560,Low price
5334,625000.0,2,1,2160,2192,1,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.371,1150,2152,Middle price
5335,270000.0,3,1,1800,9314,2,0,0,3,8,1800,0,1979,0,98011,47.7762,-122.198,2100,9658,Low price
5336,559000.0,2,2,1930,5520,1,0,0,3,8,1930,0,2006,0,98053,47.7191,-122.022,1640,4533,Middle price
5337,474000.0,4,2,1960,14834,1,0,0,4,8,1330,630,1976,0,98072,47.7434,-122.095,1540,15000,High price
5338,303500.0,4,2,1920,7345,2,0,0,3,8,1920,0,1992,0,98038,47.3526,-122.055,1860,7364,Low price
5339,350000.0,3,1,1470,8645,1,0,0,3,6,1470,0,1949,0,98155,47.7524,-122.323,1470,7680,Low price
5340,367500.0,5,3,2980,10064,1,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,Low price
5341,595000.0,5,3,2980,10064,1,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,Middle price
5342,589000.0,3,2,2360,118483,1,0,0,3,8,2360,0,1981,0,98024,47.5595,-121.867,2660,91476,Middle price
5343,585000.0,3,1,1790,87213,1,0,0,4,7,1790,0,1974,0,98077,47.732,-122.077,3270,39586,Middle price
5344,482975.0,3,2,2130,8801,1,0,0,3,8,1370,760,1976,0,98155,47.7462,-122.29,2820,8801,High price
5345,365500.0,4,2,2030,4499,2,0,0,3,8,2030,0,2003,0,98058,47.4511,-122.119,2030,4539,Low price
5346,570000.0,4,2,1790,7800,1,0,0,5,8,1790,0,1972,0,98008,47.6266,-122.103,2150,7838,Middle price
5347,335000.0,3,2,2260,8040,2,0,0,3,8,2260,0,1990,0,98092,47.3203,-122.184,2390,8040,Low price
5348,767500.0,4,2,2350,4815,1,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640,4013,Middle price
5349,386591.0,3,2,1690,1613,2,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1662,Low price
5350,279000.0,3,1,1320,5750,1,0,0,3,7,1320,0,1913,0,98108,47.5288,-122.325,1010,5700,Low price
5351,620000.0,4,2,2690,32780,2,0,0,3,9,2690,0,1998,0,98014,47.6612,-121.955,2840,36555,Middle price
5352,407000.0,4,2,2810,23400,1,0,1,3,7,1710,1100,1958,0,98198,47.395,-122.311,1860,14900,High price
5353,364250.0,3,2,2280,213879,2,0,0,3,8,2280,0,1994,0,98038,47.4213,-122.033,2380,178160,Low price
5354,399000.0,4,2,2870,9292,2,0,0,3,8,2540,330,1979,0,98058,47.4522,-122.123,2590,7533,Low price
5355,766950.0,3,2,3030,30007,1,0,0,4,10,3030,0,1992,0,98077,47.743,-122.036,3360,34983,Middle price
5356,710000.0,4,2,2940,4232,2,0,0,3,9,2940,0,2004,0,98029,47.5529,-121.99,2410,4000,Middle price
5357,320000.0,3,1,1190,4120,1,0,0,3,6,1190,0,1929,0,98118,47.5513,-122.272,1360,4635,Low price
5358,300000.0,3,2,1800,3253,2,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.292,1800,3081,Low price
5359,263000.0,3,1,1580,9187,1,0,0,3,8,1180,400,1993,0,98038,47.3538,-122.047,1620,6397,Low price
5360,445000.0,3,2,1730,4408,2,0,0,3,8,1730,0,1996,0,98029,47.5683,-122.005,1730,4408,High price
5361,554000.0,3,2,1910,9001,1,0,0,4,7,1910,0,1957,0,98008,47.6037,-122.119,2040,8700,Middle price
5362,335000.0,2,1,1000,5100,1,0,0,3,6,940,60,1906,0,98117,47.6787,-122.391,1900,5100,Low price
5363,307000.0,4,2,2520,6964,1,0,0,4,7,1260,1260,1987,0,98031,47.4038,-122.175,1930,6949,Low price
5364,404000.0,3,1,1420,8160,1,0,0,3,7,970,450,1947,0,98125,47.7164,-122.306,1340,8160,High price
5365,775000.0,4,3,3080,5250,2,0,0,3,9,3080,0,2003,0,98075,47.5992,-121.972,2980,5509,Middle price
5366,220000.0,3,1,1060,9126,1,0,2,5,7,1060,0,1956,0,98022,47.201,-121.999,1300,9126,Low price
5367,518000.0,4,2,2160,9750,2,0,0,3,8,2160,0,1983,0,98028,47.7438,-122.246,2840,10535,Middle price
5368,1600000.0,4,3,4060,9486,2,0,0,3,10,4060,0,2005,0,98033,47.6634,-122.2,2410,9486,High price
5369,315000.0,1,2,1940,2550,2,0,0,4,7,1100,840,1979,0,98133,47.7313,-122.343,1580,5100,Low price
5370,572650.0,4,2,2250,11349,2,0,0,3,8,2250,0,1991,0,98034,47.7111,-122.239,2110,9964,Middle price
5371,350000.0,2,1,1620,9205,1,0,0,5,6,850,770,1921,0,98034,47.7119,-122.23,2460,5469,Low price
5372,285000.0,2,1,920,5850,1,0,0,4,6,920,0,1900,0,98108,47.5441,-122.304,1640,5476,Low price
5373,231000.0,3,2,1370,7247,2,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085,Low price
5374,179000.0,3,1,920,5200,1,0,0,4,6,920,0,1969,0,98042,47.3603,-122.085,920,5200,Low price
5375,244000.0,3,1,1360,9625,1,0,0,3,7,1360,0,1963,0,98030,47.3799,-122.211,1890,9625,Low price
5376,185850.0,3,1,1630,11662,1,0,0,3,7,1630,0,1943,1963,98188,47.4455,-122.278,1700,11662,Low price
5377,610000.0,6,2,3610,12033,2,0,0,3,8,3210,400,1970,0,98011,47.7692,-122.219,2210,8577,Middle price
5378,419000.0,4,2,3010,9155,2,0,0,3,9,3010,0,2005,0,98038,47.3542,-122.027,3010,5762,High price
5379,779000.0,3,1,2320,6400,1,0,2,4,8,1420,900,1957,0,98199,47.6449,-122.389,2540,7680,Middle price
5380,695000.0,5,3,3290,14134,1,0,0,3,7,1870,1420,2004,0,98052,47.6708,-122.14,1970,11470,Middle price
5381,319900.0,3,2,2040,7580,2,0,2,3,8,2040,0,1998,0,98092,47.2618,-122.209,1960,7820,Low price
5382,329000.0,3,2,1920,7700,1,0,0,4,8,1320,600,1978,0,98023,47.3213,-122.378,2040,8000,Low price
5383,475226.0,3,2,2120,4512,2,0,0,3,8,2120,0,1988,0,98011,47.75,-122.183,2000,4553,High price
5384,638000.0,3,2,2170,5000,2,0,0,3,9,2170,0,2003,0,98029,47.5453,-121.996,2170,5000,Middle price
5385,440000.0,2,1,1330,15873,1,0,0,3,7,900,430,1984,0,98074,47.6359,-122.033,1610,12043,High price
5386,214000.0,3,2,1580,5080,1,0,0,4,6,800,780,1942,0,98146,47.4963,-122.35,1580,7114,Low price
5387,600000.0,3,2,3580,14217,2,0,3,4,10,2210,1370,1989,0,98023,47.3244,-122.379,3990,14674,Middle price
5388,935000.0,4,2,2580,4500,2,0,0,4,9,1850,730,1905,0,98102,47.6245,-122.316,2590,4100,High price
5389,630000.0,4,1,1930,10210,1,0,2,3,8,1670,260,1941,0,98125,47.7078,-122.277,2730,6600,Middle price
5390,575000.0,3,2,2120,4780,2,0,0,3,7,2120,0,2004,0,98053,47.681,-122.032,1690,2650,Middle price
5391,345000.0,3,2,1990,20466,1,0,0,4,8,1410,580,1987,0,98010,47.3259,-121.896,1660,93393,Low price
5392,323000.0,4,1,1310,9690,1,0,0,4,7,1310,0,1967,0,98011,47.7559,-122.226,2280,9618,Low price
5393,425000.0,3,2,2670,13218,1,0,0,4,10,2670,0,1988,0,98042,47.3683,-122.153,1960,13130,High price
5394,411000.0,2,2,1910,108900,1,0,0,4,7,1010,900,1972,0,98038,47.4206,-122.023,2050,108900,High price
5395,299800.0,4,1,1530,9000,1,0,0,4,6,1530,0,1976,0,98014,47.6492,-121.908,1520,8500,Low price
5396,823000.0,6,1,2920,5000,2,0,0,4,9,2780,140,1908,0,98122,47.6024,-122.295,2020,5000,High price
5397,200000.0,3,1,1010,8108,1,0,0,3,7,1010,0,1955,0,98155,47.735,-122.309,1110,8108,Low price
5398,760000.0,4,1,2450,13300,1,0,2,4,9,1630,820,1987,0,98006,47.5564,-122.13,3150,15500,Middle price
5399,359950.0,4,2,1820,3899,2,0,0,3,7,1820,0,1999,0,98019,47.735,-121.985,1820,3899,Low price
5400,375000.0,4,2,2090,8325,1,0,0,4,7,1470,620,1983,0,98056,47.4888,-122.184,1700,8025,Low price
5401,295000.0,2,1,2200,89298,1,0,0,3,7,1100,1100,1973,0,98027,47.4633,-121.976,2590,89298,Low price
5402,250000.0,4,3,2250,7882,2,0,0,3,8,1570,680,1986,0,98198,47.3703,-122.314,1550,7508,Low price
5403,497000.0,3,2,1450,1387,3,0,0,3,8,1450,0,2000,0,98115,47.6765,-122.302,1450,1429,High price
5404,520000.0,4,2,2280,8798,2,0,0,4,8,2280,0,1987,0,98028,47.7471,-122.247,2180,8632,Middle price
5405,365000.0,4,3,2720,6781,2,0,0,3,8,2100,620,1999,0,98055,47.4612,-122.215,2280,5942,Low price
5406,459900.0,3,2,2250,8000,1,0,0,3,8,1460,790,1976,0,98034,47.7229,-122.202,1930,9000,High price
5407,158000.0,3,2,1090,6090,1,0,0,3,7,940,150,1940,0,98118,47.5118,-122.259,1840,6090,Low price
5408,294700.0,3,2,1970,9600,1,0,0,4,7,1300,670,1967,0,98003,47.2824,-122.301,1710,7703,Low price
5409,439950.0,4,2,2780,15075,2,0,0,3,7,2780,0,1985,0,98059,47.477,-122.116,1650,25542,High price
5410,899000.0,4,2,2290,40946,1,0,3,4,8,1550,740,1960,0,98008,47.616,-122.103,2790,20076,High price
5411,535000.0,3,1,2330,12141,1,0,0,3,7,1390,940,1983,0,98072,47.7607,-122.146,1850,12141,Middle price
5412,530000.0,4,4,4060,10800,2,0,0,3,10,4060,0,2007,0,98188,47.4241,-122.29,1830,9768,Middle price
5413,215000.0,4,2,1470,7000,1,0,0,4,8,1470,0,1967,0,98032,47.3742,-122.289,1640,7000,Low price
5414,290000.0,2,1,1620,5400,1,0,0,3,6,920,700,1926,0,98125,47.7069,-122.299,1540,7245,Low price
5415,798000.0,5,2,3220,5934,2,0,0,3,9,3220,0,2006,0,98052,47.7076,-122.101,3100,5934,Middle price
5416,785000.0,4,2,3270,9578,2,0,0,3,9,3270,0,1993,0,98027,47.5373,-122.051,3120,8784,Middle price
5417,433000.0,3,1,2160,8565,1,0,0,3,8,1730,430,1971,0,98028,47.7664,-122.262,2910,9570,High price
